SLOT,Player,matched_player_name,Team,Week,match_status,ps_player_id,ps_player_name,ps_player_display_name,ps_position,ps_position_group,ps_headshot_url,ps_season,ps_week,ps_season_type,ps_game_id,ps_team,ps_opponent_team,ps_completions,ps_attempts,ps_passing_yards,ps_passing_tds,ps_passing_interceptions,ps_sacks_suffered,ps_sack_yards_lost,ps_sack_fumbles,ps_sack_fumbles_lost,ps_passing_air_yards,ps_passing_yards_after_catch,ps_passing_first_downs,ps_passing_epa,ps_passing_cpoe,ps_passing_2pt_conversions,ps_pacr,ps_carries,ps_rushing_yards,ps_rushing_tds,ps_rushing_fumbles,ps_rushing_fumbles_lost,ps_rushing_first_downs,ps_rushing_epa,ps_rushing_2pt_conversions,ps_receptions,ps_targets,ps_receiving_yards,ps_receiving_tds,ps_receiving_fumbles,ps_receiving_fumbles_lost,ps_receiving_air_yards,ps_receiving_yards_after_catch,ps_receiving_first_downs,ps_receiving_epa,ps_receiving_2pt_conversions,ps_racr,ps_target_share,ps_air_yards_share,ps_wopr,ps_special_teams_tds,ps_def_tackles_solo,ps_def_tackles_with_assist,ps_def_tackle_assists,ps_def_tackles_for_loss,ps_def_tackles_for_loss_yards,ps_def_fumbles_forced,ps_def_sacks,ps_def_sack_yards,ps_def_qb_hits,ps_def_interceptions,ps_def_interception_yards,ps_def_pass_defended,ps_def_tds,ps_def_fumbles,ps_def_safeties,ps_misc_yards,ps_fumble_recovery_own,ps_fumble_recovery_yards_own,ps_fumble_recovery_opp,ps_fumble_recovery_yards_opp,ps_fumble_recovery_tds,ps_penalties,ps_penalty_yards,ps_punt_returns,ps_punt_return_yards,ps_kickoff_returns,ps_kickoff_return_yards,ps_fg_made,ps_fg_att,ps_fg_missed,ps_fg_blocked,ps_fg_long,ps_fg_pct,ps_fg_made_0_19,ps_fg_made_20_29,ps_fg_made_30_39,ps_fg_made_40_49,ps_fg_made_50_59,ps_fg_made_60_,ps_fg_missed_0_19,ps_fg_missed_20_29,ps_fg_missed_30_39,ps_fg_missed_40_49,ps_fg_missed_50_59,ps_fg_missed_60_,ps_fg_made_list,ps_fg_missed_list,ps_fg_blocked_list,ps_fg_made_distance,ps_fg_missed_distance,ps_fg_blocked_distance,ps_pat_made,ps_pat_att,ps_pat_missed,ps_pat_blocked,ps_pat_pct,ps_gwfg_made,ps_gwfg_att,ps_gwfg_missed,ps_gwfg_blocked,ps_gwfg_distance,ps_fantasy_points,ps_fantasy_points_ppr,ps_rb_first_downs,ps_rush_10plus,dst_game_id,dst_team,dst_opponent_team,dst_fantasy_pts,dst_def_sacks,dst_def_interceptions,dst_fumble_recovery_opp,dst_def_tds,dst_def_safeties,dst_def_fumbles_forced,dst_def_qb_hits,dst_def_tackles_for_loss,dst_points_allowed
Bench,Cooper Kupp,Cooper Kupp,LUND,3,matched,00-0033908,C.Kupp,Cooper Kupp,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lpaxi9rsedlg9sdr5quw",2025,3,REG,2025_03_NO_SEA,SEA,NO,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,2,3,31,0,0,0,3,15,1,3.7125597049016505,0,10.333333333333334,0.15,0.018404907975460124,0.23788343558282207,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,3.1,5.1,0,0,,,,,,,,,,,,,
Bench,Xavier Legette,Xavier Legette,LUND,3,bye_dnp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bench,Jake Ferguson,Jake Ferguson,LUND,3,matched,00-0038041,J.Ferguson,Jake Ferguson,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ebdz1yf8ky2mscdvyv1v",2025,3,REG,2025_03_DAL_CHI,DAL,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,13,14,82,0,0,0,42,45,2,-0.04260833276202902,0,1.9523809523809523,0.3181818181818182,0.15671641791044777,0.5869742198100407,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,8.200000000000001,21.200000000000003,0,0,,,,,,,,,,,,,
Bench,Najee Harris,Najee Harris,LUND,3,matched,00-0036893,N.Harris,Najee Harris,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/grfxgbvqnzz40r7rdtvk",2025,3,REG,2025_03_DEN_LAC,LAC,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,6,28,0,0,0,1,0.3691096669062972,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,2.8000000000000003,2.8000000000000003,1,0,,,,,,,,,,,,,
QB,Jordan Love,Jordan Love,LUND,4,matched,00-0036264,J.Love,Jordan Love,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uneiwen9drvci9ahuebp",2025,4,REG,2025_04_GB_DAL,GB,DAL,31,43,337,3,0,1,-12,1,1,255,252,16,21.450974295086887,15.024238659275902,0,1.3215686274509804,3,28,0,0,0,1,2.7144359225640073,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,26.28,26.28,0,0,,,,,,,,,,,,,
RB,Ashton Jeanty,Ashton Jeanty,LUND,4,matched,00-0040122,A.Jeanty,Ashton Jeanty,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syspis1mntov9kgspb7r",2025,4,REG,2025_04_CHI_LV,LV,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,21,138,1,1,1,6,-1.6761289591993873,0,2,2,17,2,0,0,7,10,2,4.102861300692894,0,2.4285714285714284,0.1,0.07216494845360824,0.20051546391752578,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,31.5,33.5,6,5,,,,,,,,,,,,,
RB,James Cook III,James Cook,LUND,4,matched,00-0037248,J.Cook,James Cook,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/anjbznqb9i21wzcgrtbs",2025,4,REG,2025_04_NO_BUF,BUF,NO,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,22,117,1,0,0,7,3.2024065863224678,0,3,4,18,0,0,0,4,21,1,-0.7991791592212394,0,4.5,0.18181818181818182,0.017857142857142856,0.2852272727272727,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,19.5,22.5,6,3,,,,,,,,,,,,,
WR,Amon-Ra St. Brown,Amon-Ra St. Brown,LUND,4,matched,00-0036963,A.St. Brown,Amon-Ra St. Brown,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fd8nwhm6pvxfyzphzl6i",2025,4,REG,2025_04_CLE_DET,DET,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,7,7,70,2,0,0,36,34,4,8.826811716717202,0,1.9444444444444444,0.28,0.11501597444089456,0.5005111821086262,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,19.0,26.0,0,0,,,,,,,,,,,,,
WR,Garrett Wilson,Garrett Wilson,LUND,4,matched,00-0037740,G.Wilson,Garrett Wilson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kbijsheobhwej7lh8mvf",2025,4,REG,2025_04_NYJ_MIA,NYJ,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,6,8,82,1,0,0,78,24,4,3.836349241308033,0,1.0512820512820513,0.2962962962962963,0.3804878048780488,0.7107859078590786,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,14.200000000000001,20.200000000000003,0,0,,,,,,,,,,,,,
TE,Jake Ferguson,Jake Ferguson,LUND,4,matched,00-0038041,J.Ferguson,Jake Ferguson,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ebdz1yf8ky2mscdvyv1v",2025,4,REG,2025_04_GB_DAL,DAL,GB,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,7,7,40,1,0,0,16,24,2,4.298557287373114,0,2.5,0.18421052631578946,0.04892966360856269,0.3105665539996781,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,10.0,17.0,0,0,,,,,,,,,,,,,
FLEX,Zay Flowers,Zay Flowers,LUND,4,matched,00-0039064,Z.Flowers,Zay Flowers,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sqqh8gmxdpo55qwpsszj",2025,4,REG,2025_04_BAL_KC,BAL,KC,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,7,8,74,0,0,0,59,17,4,4.298988297057804,0,1.2542372881355932,0.26666666666666666,0.37341772151898733,0.6613924050632911,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,7.4,14.4,0,0,,,,,,,,,,,,,
D/ST,Packers,GB Defense,LUND,4,dst_matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025_04_GB_DAL,GB,DAL,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,40.0
K,Harrison Butker,Harrison Butker,LUND,4,matched,00-0033303,H.Butker,Harrison Butker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ove4pmnrtqtuyta6rrlc",2025,4,REG,2025_04_BAL_KC,KC,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,38,0.75,0,1,2,0,0,0,0,0,0,0,1,0,38;23;31,56,,92,56,0,4,4,0,0,1.0,0,0,0,0,0,0.0,0.0,0,0,,,,,,,,,,,,,
Bench,Jerry Jeudy,Jerry Jeudy,LUND,4,matched,00-0036407,J.Jeudy,Jerry Jeudy,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",2025,4,REG,2025_04_CLE_DET,CLE,DET,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,3,9,48,0,0,0,149,9,2,-9.718769337487174,0,0.3221476510067114,0.2647058823529412,0.42939481268011526,0.6976351924054924,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,4.800000000000001,7.800000000000001,0,0,,,,,,,,,,,,,
Bench,David Montgomery,David Montgomery,LUND,4,matched,00-0035685,D.Montgomery,David Montgomery,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xeb6fq4zimgkksq7uari",2025,4,REG,2025_04_CLE_DET,DET,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,9,12,0,0,0,0,-4.606316069985041,0,0,1,0,0,0,0,3,0,0,-1.5072470610029995,0,0.0,0.04,0.009584664536741214,0.06670926517571885,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,1.2000000000000002,1.2000000000000002,0,0,,,,,,,,,,,,,
Bench,Jayden Daniels,Jayden Daniels,LUND,4,bye_dnp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bench,Tucker Kraft,Tucker Kraft,LUND,4,matched,00-0038996,T.Kraft,Tucker Kraft,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yr6nj1zqaqg6nbdnxu3q",2025,4,REG,2025_04_GB_DAL,GB,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,5,5,56,0,0,0,1,55,3,5.077034765999997,0,56.0,0.1388888888888889,0.00392156862745098,0.21107843137254903,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,5.6000000000000005,10.600000000000001,0,0,,,,,,,,,,,,,
Bench,Cooper Kupp,Cooper Kupp,LUND,4,matched,00-0033908,C.Kupp,Cooper Kupp,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lpaxi9rsedlg9sdr5quw",2025,4,REG,2025_04_SEA_ARI,SEA,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,4,5,26,0,0,0,15,21,1,-0.13566340690192868,0,1.7333333333333334,0.20833333333333334,0.06329113924050633,0.35680379746835444,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,2.6,6.6,0,0,,,,,,,,,,,,,
Bench,Xavier Legette,Xavier Legette,LUND,4,bye_dnp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bench,Najee Harris,Najee Harris,LUND,4,bye_dnp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QB,Jayden Daniels,Jayden Daniels,LUND,5,matched,00-0039910,J.Daniels,Jayden Daniels,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vrdweg39v1ay4zoc0lgp",2025,5,REG,2025_05_WAS_LAC,WAS,LAC,15,26,231,1,0,1,-5,0,0,239,110,9,14.006386082944797,-0.7532947737237682,0,0.9665271966527197,8,39,0,0,0,2,1.3084469948662445,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,17.14,17.14,0,0,,,,,,,,,,,,,
RB,Ashton Jeanty,Ashton Jeanty,LUND,5,matched,00-0040122,A.Jeanty,Ashton Jeanty,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syspis1mntov9kgspb7r",2025,5,REG,2025_05_LV_IND,LV,IND,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,14,67,0,0,0,3,-0.6930686204577796,0,5,7,42,0,0,0,-5,40,1,-0.5677667477456034,0,-8.4,0.19444444444444445,-0.020491803278688523,0.27732240437158473,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,10.9,15.9,3,2,,,,,,,,,,,,,
RB,James Cook III,James Cook,LUND,5,matched,00-0037248,J.Cook,James Cook,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/anjbznqb9i21wzcgrtbs",2025,5,REG,2025_05_NE_BUF,BUF,NE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,15,49,0,0,0,2,-0.5994471597950906,0,0,1,0,0,0,0,-4,0,0,-0.6819090549834073,0,-0.0,0.03333333333333333,-0.016260162601626018,0.03861788617886179,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,4.9,4.9,3,0,,,,,,,,,,,,,
WR,Amon-Ra St. Brown,Amon-Ra St. Brown,LUND,5,matched,00-0036963,A.St. Brown,Amon-Ra St. Brown,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fd8nwhm6pvxfyzphzl6i",2025,5,REG,2025_05_DET_CIN,DET,CIN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,8,9,100,0,0,0,62,59,5,6.743110891024116,0,1.6129032258064515,0.391304347826087,0.5849056603773585,0.9963904840032813,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,10.0,18.0,0,0,,,,,,,,,,,,,
WR,Garrett Wilson,Garrett Wilson,LUND,5,matched,00-0037740,G.Wilson,Garrett Wilson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kbijsheobhwej7lh8mvf",2025,5,REG,2025_05_DAL_NYJ,NYJ,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,6,10,71,1,0,0,135,14,4,4.607843292411417,0,0.5259259259259259,0.22727272727272727,0.4383116883116883,0.6477272727272727,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,13.100000000000001,19.1,0,0,,,,,,,,,,,,,
TE,Jake Ferguson,Jake Ferguson,LUND,5,matched,00-0038041,J.Ferguson,Jake Ferguson,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ebdz1yf8ky2mscdvyv1v",2025,5,REG,2025_05_DAL_NYJ,DAL,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,7,9,49,2,0,0,21,50,3,2.408990229354557,0,2.3333333333333335,0.32142857142857145,0.09051724137931035,0.5455049261083744,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,16.9,23.9,0,0,,,,,,,,,,,,,
FLEX,David Montgomery,David Montgomery,LUND,5,matched,00-0035685,D.Montgomery,David Montgomery,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xeb6fq4zimgkksq7uari",2025,5,REG,2025_05_DET_CIN,DET,CIN,1,1,3,1,0,0,0,0,0,3,0,1,1.373055194679182,49.4532585144043,0,1.0,18,65,1,0,0,4,0.4805587258306332,0,1,1,6,0,0,0,3,3,1,1.0903976098634303,0,2.0,0.043478260869565216,0.02830188679245283,0.0850287120590648,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,17.22,18.22,5,1,,,,,,,,,,,,,
D/ST,Browns,CLE Defense,LUND,5,dst_matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025_05_MIN_CLE,CLE,MIN,7.0,3.0,0.0,2.0,0.0,0.0,2.0,3.0,6.0,21.0
K,Harrison Butker,Harrison Butker,LUND,5,matched,00-0033303,H.Butker,Harrison Butker,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ove4pmnrtqtuyta6rrlc",2025,5,REG,2025_05_KC_JAX,KC,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,4,0,0,1.0,0,0,0,0,0,0.0,0.0,0,0,,,,,,,,,,,,,
Bench,Zay Flowers,Zay Flowers,LUND,5,matched,00-0039064,Z.Flowers,Zay Flowers,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sqqh8gmxdpo55qwpsszj",2025,5,REG,2025_05_HOU_BAL,BAL,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,5,5,72,0,0,0,42,30,1,2.4430435243931665,0,1.7142857142857142,0.25,0.25766871165644173,0.5553680981595092,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,7.2,12.2,0,0,,,,,,,,,,,,,
Bench,Jerry Jeudy,Jerry Jeudy,LUND,5,matched,00-0036407,J.Jeudy,Jerry Jeudy,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",2025,5,REG,2025_05_MIN_CLE,CLE,MIN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,2,5,15,0,0,0,49,3,1,-2.789657897024881,0,0.30612244897959184,0.15625,0.23557692307692307,0.3992788461538461,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,1.5,3.5,0,0,,,,,,,,,,,,,
Bench,Tucker Kraft,Tucker Kraft,LUND,5,bye_dnp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bench,Cooper Kupp,Cooper Kupp,LUND,5,matched,00-0033908,C.Kupp,Cooper Kupp,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lpaxi9rsedlg9sdr5quw",2025,5,REG,2025_05_TB_SEA,SEA,TB,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,6,9,59,0,0,0,59,20,4,-0.6628068795544095,0,1.0,0.2647058823529412,0.21454545454545454,0.54724064171123,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,5.9,11.9,0,0,,,,,,,,,,,,,
Bench,Xavier Legette,Xavier Legette,LUND,5,matched,00-0039342,X.Legette,Xavier Legette,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j4jj8rvgzji7zut86ux7",2025,5,REG,2025_05_MIA_CAR,CAR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,2,3,31,1,0,0,51,4,2,0.5057879193336703,0,0.6078431372549019,0.1111111111111111,0.20901639344262296,0.3129781420765027,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,9.1,11.1,0,0,,,,,,,,,,,,,
Bench,Packers,Packers,LUND,5,dst_bye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bench,Jordan Love,Jordan Love,LUND,5,bye_dnp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QB,Jayden Daniels,Jayden Daniels,LUND,6,matched,00-0039910,J.Daniels,Jayden Daniels,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vrdweg39v1ay4zoc0lgp",2025,6,REG,2025_06_CHI_WAS,WAS,CHI,19,26,211,3,1,3,-6,1,0,212,70,11,6.435357536926994,11.14691657324632,0,0.9952830188679245,10,52,0,1,1,3,-2.78354306332767,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,21.639999999999997,21.639999999999997,0,0,,,,,,,,,,,,,
